,OTU_ID,sample,Sample_Depth,plant_nr,Site,abun,Guild
146,48,C12_B,,C12,Cerro Alto,0.895704689,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
147,73,C12_B,,C12,Cerro Alto,2.724435095,Undefined Saprotroph
148,128,C12_B,,C12,Cerro Alto,0.885526227,Undefined Saprotroph
149,156,C12_B,,C12,Cerro Alto,NA,Endophyte
150,160,C12_B,,C12,Cerro Alto,0.078034878,Undefined Saprotroph
151,234,C12_B,,C12,Cerro Alto,0.610707742,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
152,244,C12_B,,C12,Cerro Alto,12.30915383,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
153,247,C12_B,,C12,Cerro Alto,0.013571283,Plant Pathogen
154,260,C12_B,,C12,Cerro Alto,2.598900726,Fungal Parasite
155,348,C12_B,,C12,Cerro Alto,27.92630793,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
156,365,C12_B,,C12,Cerro Alto,NA,Undefined Saprotroph
157,449,C12_B,,C12,Cerro Alto,NA,Undefined Saprotroph
158,452,C12_B,,C12,Cerro Alto,0.016964104,Soil Saprotroph
159,472,C12_B,,C12,Cerro Alto,NA,Arbuscular Mycorrhizal
160,482,C12_B,,C12,Cerro Alto,3.51496234,Undefined Saprotroph
161,484,C12_B,,C12,Cerro Alto,4.770306032,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
162,1_Other,C12_B,,C12,Cerro Alto,41.86401574,Other
163,14,C12_C,,C12,Cerro Alto,2.465266559,Undefined Saprotroph
164,48,C12_C,,C12,Cerro Alto,1.841680129,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
165,73,C12_C,,C12,Cerro Alto,3.983844911,Undefined Saprotroph
166,128,C12_C,,C12,Cerro Alto,0.762520194,Undefined Saprotroph
167,156,C12_C,,C12,Cerro Alto,NA,Endophyte
168,160,C12_C,,C12,Cerro Alto,0.452342488,Undefined Saprotroph
169,234,C12_C,,C12,Cerro Alto,0.119547658,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
170,244,C12_C,,C12,Cerro Alto,13.88045234,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
171,247,C12_C,,C12,Cerro Alto,0.025848142,Plant Pathogen
172,260,C12_C,,C12,Cerro Alto,5.308562197,Fungal Parasite
173,348,C12_C,,C12,Cerro Alto,20,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
174,365,C12_C,,C12,Cerro Alto,NA,Undefined Saprotroph
175,449,C12_C,,C12,Cerro Alto,NA,Undefined Saprotroph
176,452,C12_C,,C12,Cerro Alto,0.009693053,Soil Saprotroph
177,472,C12_C,,C12,Cerro Alto,NA,Arbuscular Mycorrhizal
178,482,C12_C,,C12,Cerro Alto,4.953150242,Undefined Saprotroph
179,484,C12_C,,C12,Cerro Alto,3.211631664,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
180,1_Other,C12_C,,C12,Cerro Alto,42.98546042,Other
181,14,C2_A,,C2,Cerro Alto,3.011687476,Undefined Saprotroph
182,48,C2_A,,C2,Cerro Alto,0.13971746,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
183,73,C2_A,,C2,Cerro Alto,1.064513983,Undefined Saprotroph
184,128,C2_A,,C2,Cerro Alto,0.179636735,Undefined Saprotroph
185,156,C2_A,,C2,Cerro Alto,NA,Endophyte
186,160,C2_A,,C2,Cerro Alto,1.328424741,Undefined Saprotroph
187,234,C2_A,,C2,Cerro Alto,0.199596372,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
188,244,C2_A,,C2,Cerro Alto,8.161273868,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
189,247,C2_A,,C2,Cerro Alto,0.011088687,Plant Pathogen
190,260,C2_A,,C2,Cerro Alto,10.87356679,Fungal Parasite
191,348,C2_A,,C2,Cerro Alto,8.682442172,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
192,365,C2_A,,C2,Cerro Alto,NA,Undefined Saprotroph
193,449,C2_A,,C2,Cerro Alto,NA,Undefined Saprotroph
194,452,C2_A,,C2,Cerro Alto,0.153023885,Soil Saprotroph
195,472,C2_A,,C2,Cerro Alto,0.004435475,Arbuscular Mycorrhizal
196,482,C2_A,,C2,Cerro Alto,0.685280876,Undefined Saprotroph
197,484,C2_A,,C2,Cerro Alto,6.772970216,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
198,1_Other,C2_A,,C2,Cerro Alto,58.73234127,Other
199,14,C2_B,,C2,Cerro Alto,1.300557382,Undefined Saprotroph
200,48,C2_B,,C2,Cerro Alto,0.686008289,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
201,73,C2_B,,C2,Cerro Alto,2.379591253,Undefined Saprotroph
202,128,C2_B,,C2,Cerro Alto,0.364441904,Undefined Saprotroph
203,156,C2_B,,C2,Cerro Alto,NA,Endophyte
204,160,C2_B,,C2,Cerro Alto,8.021294841,Undefined Saprotroph
205,234,C2_B,,C2,Cerro Alto,0.025010719,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
206,244,C2_B,,C2,Cerro Alto,12.73760183,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
207,247,C2_B,,C2,Cerro Alto,0.014291839,Plant Pathogen
208,260,C2_B,,C2,Cerro Alto,2.67971988,Fungal Parasite
209,348,C2_B,,C2,Cerro Alto,4.526940117,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
210,365,C2_B,,C2,Cerro Alto,NA,Undefined Saprotroph
211,449,C2_B,,C2,Cerro Alto,NA,Undefined Saprotroph
212,452,C2_B,,C2,Cerro Alto,0.078605116,Soil Saprotroph
213,472,C2_B,,C2,Cerro Alto,NA,Arbuscular Mycorrhizal
214,482,C2_B,,C2,Cerro Alto,0.936115478,Undefined Saprotroph
215,484,C2_B,,C2,Cerro Alto,9.636272688,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
216,1_Other,C2_B,,C2,Cerro Alto,56.61354866,Other
217,14,C2_C,,C2,Cerro Alto,1.034827601,Undefined Saprotroph
218,48,C2_C,,C2,Cerro Alto,0.578286012,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
219,73,C2_C,,C2,Cerro Alto,1.195704161,Undefined Saprotroph
220,128,C2_C,,C2,Cerro Alto,0.33914518,Undefined Saprotroph
221,156,C2_C,,C2,Cerro Alto,NA,Endophyte
222,160,C2_C,,C2,Cerro Alto,5.243706248,Undefined Saprotroph
223,234,C2_C,,C2,Cerro Alto,0.200008696,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
224,244,C2_C,,C2,Cerro Alto,11.41353972,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
225,247,C2_C,,C2,Cerro Alto,0.108700378,Plant Pathogen
226,260,C2_C,,C2,Cerro Alto,3.452324014,Fungal Parasite
227,348,C2_C,,C2,Cerro Alto,1.969650854,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
228,365,C2_C,,C2,Cerro Alto,NA,Undefined Saprotroph
229,449,C2_C,,C2,Cerro Alto,NA,Undefined Saprotroph
230,452,C2_C,,C2,Cerro Alto,0.095656333,Soil Saprotroph
231,472,C2_C,,C2,Cerro Alto,NA,Arbuscular Mycorrhizal
232,482,C2_C,,C2,Cerro Alto,2.117483369,Undefined Saprotroph
233,484,C2_C,,C2,Cerro Alto,13.58754728,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
234,1_Other,C2_C,,C2,Cerro Alto,58.66342015,Other
235,14,C3_A,,C3,Cerro Alto,0.675948345,Undefined Saprotroph
236,48,C3_A,,C3,Cerro Alto,0.100887813,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
237,73,C3_A,,C3,Cerro Alto,0.136198547,Undefined Saprotroph
238,128,C3_A,,C3,Cerro Alto,0.110976594,Undefined Saprotroph
239,156,C3_A,,C3,Cerro Alto,NA,Endophyte
240,160,C3_A,,C3,Cerro Alto,22.58373688,Undefined Saprotroph
241,234,C3_A,,C3,Cerro Alto,0.060532688,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
242,244,C3_A,,C3,Cerro Alto,3.697538337,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
243,247,C3_A,,C3,Cerro Alto,0.025221953,Plant Pathogen
244,260,C3_A,,C3,Cerro Alto,1.437651332,Fungal Parasite
245,348,C3_A,,C3,Cerro Alto,2.037933818,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
246,365,C3_A,,C3,Cerro Alto,NA,Undefined Saprotroph
247,449,C3_A,,C3,Cerro Alto,NA,Undefined Saprotroph
248,452,C3_A,,C3,Cerro Alto,NA,Soil Saprotroph
249,472,C3_A,,C3,Cerro Alto,NA,Arbuscular Mycorrhizal
250,482,C3_A,,C3,Cerro Alto,0.090799031,Undefined Saprotroph
251,484,C3_A,,C3,Cerro Alto,11.74838579,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
252,1_Other,C3_A,,C3,Cerro Alto,57.29418886,Other
253,14,C3_B,,C3,Cerro Alto,2.163803739,Undefined Saprotroph
254,48,C3_B,,C3,Cerro Alto,0.031634558,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
255,73,C3_B,,C3,Cerro Alto,0.446047262,Undefined Saprotroph
256,128,C3_B,,C3,Cerro Alto,0.338489766,Undefined Saprotroph
257,156,C3_B,,C3,Cerro Alto,NA,Endophyte
258,160,C3_B,,C3,Cerro Alto,2.622504824,Undefined Saprotroph
259,234,C3_B,,C3,Cerro Alto,0.544114391,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
260,244,C3_B,,C3,Cerro Alto,10.6829901,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
261,247,C3_B,,C3,Cerro Alto,0.066432571,Plant Pathogen
262,260,C3_B,,C3,Cerro Alto,3.60317611,Fungal Parasite
263,348,C3_B,,C3,Cerro Alto,20.56878935,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
264,365,C3_B,,C3,Cerro Alto,NA,Undefined Saprotroph
265,449,C3_B,,C3,Cerro Alto,NA,Undefined Saprotroph
266,452,C3_B,,C3,Cerro Alto,0.02214419,Soil Saprotroph
267,472,C3_B,,C3,Cerro Alto,NA,Arbuscular Mycorrhizal
268,482,C3_B,,C3,Cerro Alto,0.714941002,Undefined Saprotroph
269,484,C3_B,,C3,Cerro Alto,9.95855873,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
270,1_Other,C3_B,,C3,Cerro Alto,48.23637341,Other
271,14,C4_A,,C4,Cerro Alto,5.195147679,Undefined Saprotroph
272,48,C4_A,,C4,Cerro Alto,NA,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
273,73,C4_A,,C4,Cerro Alto,6.610407876,Undefined Saprotroph
274,128,C4_A,,C4,Cerro Alto,1.802039381,Undefined Saprotroph
275,156,C4_A,,C4,Cerro Alto,NA,Endophyte
276,160,C4_A,,C4,Cerro Alto,1.573488045,Undefined Saprotroph
277,234,C4_A,,C4,Cerro Alto,0.668073136,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
278,244,C4_A,,C4,Cerro Alto,16.88642757,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
279,247,C4_A,,C4,Cerro Alto,NA,Plant Pathogen
280,260,C4_A,,C4,Cerro Alto,3.577707454,Fungal Parasite
281,348,C4_A,,C4,Cerro Alto,3.226090014,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
282,365,C4_A,,C4,Cerro Alto,NA,Undefined Saprotroph
283,449,C4_A,,C4,Cerro Alto,NA,Undefined Saprotroph
284,452,C4_A,,C4,Cerro Alto,NA,Soil Saprotroph
285,472,C4_A,,C4,Cerro Alto,NA,Arbuscular Mycorrhizal
286,482,C4_A,,C4,Cerro Alto,2.44374121,Undefined Saprotroph
287,484,C4_A,,C4,Cerro Alto,19.55872011,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
288,1_Other,C4_A,,C4,Cerro Alto,38.45815752,Other
289,14,C4_B,,C4,Cerro Alto,5.264205394,Undefined Saprotroph
290,48,C4_B,,C4,Cerro Alto,0.034829336,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
291,73,C4_B,,C4,Cerro Alto,1.651905662,Undefined Saprotroph
292,128,C4_B,,C4,Cerro Alto,1.253856105,Undefined Saprotroph
293,156,C4_B,,C4,Cerro Alto,NA,Endophyte
294,160,C4_B,,C4,Cerro Alto,1.512588317,Undefined Saprotroph
295,234,C4_B,,C4,Cerro Alto,0.248780973,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
296,244,C4_B,,C4,Cerro Alto,14.74276047,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
297,247,C4_B,,C4,Cerro Alto,NA,Plant Pathogen
298,260,C4_B,,C4,Cerro Alto,2.50771221,Fungal Parasite
299,348,C4_B,,C4,Cerro Alto,9.219822868,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
300,365,C4_B,,C4,Cerro Alto,0.46273261,Undefined Saprotroph
301,449,C4_B,,C4,Cerro Alto,NA,Undefined Saprotroph
302,452,C4_B,,C4,Cerro Alto,NA,Soil Saprotroph
303,472,C4_B,,C4,Cerro Alto,NA,Arbuscular Mycorrhizal
304,482,C4_B,,C4,Cerro Alto,4.692009155,Undefined Saprotroph
305,484,C4_B,,C4,Cerro Alto,12.10568216,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
306,1_Other,C4_B,,C4,Cerro Alto,46.30311474,Other
307,14,C4_C,,C4,Cerro Alto,11.14107121,Undefined Saprotroph
308,48,C4_C,,C4,Cerro Alto,0.085794828,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
309,73,C4_C,,C4,Cerro Alto,2.537075622,Undefined Saprotroph
310,128,C4_C,,C4,Cerro Alto,1.60558892,Undefined Saprotroph
311,156,C4_C,,C4,Cerro Alto,NA,Endophyte
312,160,C4_C,,C4,Cerro Alto,3.015075377,Undefined Saprotroph
313,234,C4_C,,C4,Cerro Alto,0.625076603,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
314,244,C4_C,,C4,Cerro Alto,21.15455325,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
315,247,C4_C,,C4,Cerro Alto,NA,Plant Pathogen
316,260,C4_C,,C4,Cerro Alto,4.118151734,Fungal Parasite
317,348,C4_C,,C4,Cerro Alto,0.808922662,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
318,365,C4_C,,C4,Cerro Alto,0.024512808,Undefined Saprotroph
319,449,C4_C,,C4,Cerro Alto,NA,Undefined Saprotroph
320,452,C4_C,,C4,Cerro Alto,NA,Soil Saprotroph
321,472,C4_C,,C4,Cerro Alto,NA,Arbuscular Mycorrhizal
322,482,C4_C,,C4,Cerro Alto,7.917636965,Undefined Saprotroph
323,484,C4_C,,C4,Cerro Alto,13.34722392,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
324,1_Other,C4_C,,C4,Cerro Alto,33.61931609,Other
325,14,C5_A,,C5,Cerro Alto,3.035926719,Undefined Saprotroph
326,48,C5_A,,C5,Cerro Alto,0.328336902,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
327,73,C5_A,,C5,Cerro Alto,2.431596479,Undefined Saprotroph
328,128,C5_A,,C5,Cerro Alto,0.295027361,Undefined Saprotroph
329,156,C5_A,,C5,Cerro Alto,NA,Endophyte
330,160,C5_A,,C5,Cerro Alto,1.503687842,Undefined Saprotroph
331,234,C5_A,,C5,Cerro Alto,0.190340233,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
332,244,C5_A,,C5,Cerro Alto,17.53033547,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
333,247,C5_A,,C5,Cerro Alto,NA,Plant Pathogen
334,260,C5_A,,C5,Cerro Alto,3.873423745,Fungal Parasite
335,348,C5_A,,C5,Cerro Alto,0.599571734,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
336,365,C5_A,,C5,Cerro Alto,NA,Undefined Saprotroph
337,449,C5_A,,C5,Cerro Alto,NA,Undefined Saprotroph
338,452,C5_A,,C5,Cerro Alto,0.128479657,Soil Saprotroph
339,472,C5_A,,C5,Cerro Alto,NA,Arbuscular Mycorrhizal
340,482,C5_A,,C5,Cerro Alto,0.299785867,Undefined Saprotroph
341,484,C5_A,,C5,Cerro Alto,3.897216274,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
342,1_Other,C5_A,,C5,Cerro Alto,65.88627171,Other
343,14,C5_B,,C5,Cerro Alto,0.862667902,Undefined Saprotroph
344,48,C5_B,,C5,Cerro Alto,0.191060676,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
345,73,C5_B,,C5,Cerro Alto,1.904817045,Undefined Saprotroph
346,128,C5_B,,C5,Cerro Alto,0.243168133,Undefined Saprotroph
347,156,C5_B,,C5,Cerro Alto,NA,Endophyte
348,160,C5_B,,C5,Cerro Alto,4.660722557,Undefined Saprotroph
349,234,C5_B,,C5,Cerro Alto,0.167901806,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
350,244,C5_B,,C5,Cerro Alto,6.745020843,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
351,247,C5_B,,C5,Cerro Alto,NA,Plant Pathogen
352,260,C5_B,,C5,Cerro Alto,2.923807318,Fungal Parasite
353,348,C5_B,,C5,Cerro Alto,1.018990273,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
354,365,C5_B,,C5,Cerro Alto,NA,Undefined Saprotroph
355,449,C5_B,,C5,Cerro Alto,NA,Undefined Saprotroph
356,452,C5_B,,C5,Cerro Alto,0.68318666,Soil Saprotroph
357,472,C5_B,,C5,Cerro Alto,NA,Arbuscular Mycorrhizal
358,482,C5_B,,C5,Cerro Alto,1.933765632,Undefined Saprotroph
359,484,C5_B,,C5,Cerro Alto,8.400880037,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
360,1_Other,C5_B,,C5,Cerro Alto,70.26401112,Other
361,14,C5_C,,C5,Cerro Alto,1.724051016,Undefined Saprotroph
362,48,C5_C,,C5,Cerro Alto,NA,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
363,73,C5_C,,C5,Cerro Alto,1.109038665,Undefined Saprotroph
364,128,C5_C,,C5,Cerro Alto,0.433533296,Undefined Saprotroph
365,156,C5_C,,C5,Cerro Alto,NA,Endophyte
366,160,C5_C,,C5,Cerro Alto,6.825628875,Undefined Saprotroph
367,234,C5_C,,C5,Cerro Alto,0.327670515,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
368,244,C5_C,,C5,Cerro Alto,18.26385038,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
369,247,C5_C,,C5,Cerro Alto,0.035287594,Plant Pathogen
370,260,C5_C,,C5,Cerro Alto,2.0618037,Fungal Parasite
371,348,C5_C,,C5,Cerro Alto,11.00972929,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
372,365,C5_C,,C5,Cerro Alto,NA,Undefined Saprotroph
373,449,C5_C,,C5,Cerro Alto,NA,Undefined Saprotroph
374,452,C5_C,,C5,Cerro Alto,0.458738721,Soil Saprotroph
375,472,C5_C,,C5,Cerro Alto,NA,Arbuscular Mycorrhizal
376,482,C5_C,,C5,Cerro Alto,4.229470182,Undefined Saprotroph
377,484,C5_C,,C5,Cerro Alto,7.662448959,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
378,1_Other,C5_C,,C5,Cerro Alto,45.8587488,Other
379,14,C6_B,,C6,Cerro Alto,3.988979396,Undefined Saprotroph
380,48,C6_B,,C6,Cerro Alto,0.898418783,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
381,73,C6_B,,C6,Cerro Alto,0.742692861,Undefined Saprotroph
382,128,C6_B,,C6,Cerro Alto,0.515093436,Undefined Saprotroph
383,156,C6_B,,C6,Cerro Alto,NA,Endophyte
384,160,C6_B,,C6,Cerro Alto,0.155725922,Undefined Saprotroph
385,234,C6_B,,C6,Cerro Alto,1.677048395,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
386,244,C6_B,,C6,Cerro Alto,17.72879732,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
387,247,C6_B,,C6,Cerro Alto,NA,Plant Pathogen
388,260,C6_B,,C6,Cerro Alto,6.887877336,Fungal Parasite
389,348,C6_B,,C6,Cerro Alto,9.427407762,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
390,365,C6_B,,C6,Cerro Alto,NA,Undefined Saprotroph
391,449,C6_B,,C6,Cerro Alto,NA,Undefined Saprotroph
392,452,C6_B,,C6,Cerro Alto,NA,Soil Saprotroph
393,472,C6_B,,C6,Cerro Alto,NA,Arbuscular Mycorrhizal
394,482,C6_B,,C6,Cerro Alto,2.994729276,Undefined Saprotroph
395,484,C6_B,,C6,Cerro Alto,13.41638716,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
396,1_Other,C6_B,,C6,Cerro Alto,41.56684236,Other
397,14,C6_C,,C6,Cerro Alto,2.927494883,Undefined Saprotroph
398,48,C6_C,,C6,Cerro Alto,0.142653352,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
399,73,C6_C,,C6,Cerro Alto,0.645041245,Undefined Saprotroph
400,128,C6_C,,C6,Cerro Alto,0.440364696,Undefined Saprotroph
401,156,C6_C,,C6,Cerro Alto,NA,Endophyte
402,160,C6_C,,C6,Cerro Alto,0.204676549,Undefined Saprotroph
403,234,C6_C,,C6,Cerro Alto,1.842088941,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
404,244,C6_C,,C6,Cerro Alto,13.1179061,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
405,247,C6_C,,C6,Cerro Alto,NA,Plant Pathogen
406,260,C6_C,,C6,Cerro Alto,6.630279725,Fungal Parasite
407,348,C6_C,,C6,Cerro Alto,3.746201079,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
408,365,C6_C,,C6,Cerro Alto,NA,Undefined Saprotroph
409,449,C6_C,,C6,Cerro Alto,NA,Undefined Saprotroph
410,452,C6_C,,C6,Cerro Alto,0.018606959,Soil Saprotroph
411,472,C6_C,,C6,Cerro Alto,NA,Arbuscular Mycorrhizal
412,482,C6_C,,C6,Cerro Alto,4.385040005,Undefined Saprotroph
413,484,C6_C,,C6,Cerro Alto,15.78490355,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
414,1_Other,C6_C,,C6,Cerro Alto,50.11474291,Other
415,14,C7_A,,C7,Cerro Alto,30.25140853,Undefined Saprotroph
416,48,C7_A,,C7,Cerro Alto,1.692888275,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
417,73,C7_A,,C7,Cerro Alto,4.480705857,Undefined Saprotroph
418,128,C7_A,,C7,Cerro Alto,2.197831402,Undefined Saprotroph
419,156,C7_A,,C7,Cerro Alto,NA,Endophyte
420,160,C7_A,,C7,Cerro Alto,3.205060062,Undefined Saprotroph
421,234,C7_A,,C7,Cerro Alto,0.148825343,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
422,244,C7_A,,C7,Cerro Alto,15.35558627,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
423,247,C7_A,,C7,Cerro Alto,0.013287977,Plant Pathogen
424,260,C7_A,,C7,Cerro Alto,2.607101095,Fungal Parasite
425,348,C7_A,,C7,Cerro Alto,2.941958116,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
426,365,C7_A,,C7,Cerro Alto,15.06856596,Undefined Saprotroph
427,449,C7_A,,C7,Cerro Alto,NA,Undefined Saprotroph
428,452,C7_A,,C7,Cerro Alto,NA,Soil Saprotroph
429,472,C7_A,,C7,Cerro Alto,NA,Arbuscular Mycorrhizal
430,482,C7_A,,C7,Cerro Alto,0.2312108,Undefined Saprotroph
431,484,C7_A,,C7,Cerro Alto,1.275645796,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
432,1_Other,C7_A,,C7,Cerro Alto,20.52992452,Other
433,14,C7_B,,C7,Cerro Alto,32.82009057,Undefined Saprotroph
434,48,C7_B,,C7,Cerro Alto,5.766433375,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
435,73,C7_B,,C7,Cerro Alto,1.940441883,Undefined Saprotroph
436,128,C7_B,,C7,Cerro Alto,2.118841773,Undefined Saprotroph
437,156,C7_B,,C7,Cerro Alto,NA,Endophyte
438,160,C7_B,,C7,Cerro Alto,4.27061891,Undefined Saprotroph
439,234,C7_B,,C7,Cerro Alto,0.181144504,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
